utilization,age,past_due_30_59,debt_ratio,monthly_income,open_credit_lines,past_due_90,real_estate_loans,past_due_60_89,num_dependents,default
0.981277593259,56,0.0,4.0,5400.0,1,0.0,0,0.0,0.0,0
0.007363709,46,0.0,0.335566443,10000.0,8,0.0,3,0.0,0.0,0
0.029542013,77,0.0,30.0,5400.0,5,0.0,0,0.0,0.0,0
0.767459476,44,1.0,0.216091245,10750.0,8,0.0,2,0.0,0.0,0
0.101363086,34,0.0,0.13673688,2800.0,4,0.0,0,0.0,0.0,0
0.94507086,45,1.0,0.552198688,9300.0,9,0.0,2,0.0,0.0,1
0.900832295,42,0.0,0.424652686,10750.0,5,0.0,1,0.0,3.0,0
0.981277593259,29,0.0,0.158280573,3000.0,2,0.0,0,0.0,0.0,0
0.012403006,62,0.0,0.135310782,6000.0,8,0.0,1,0.0,1.0,0
0.071012349,61,0.0,0.287489362,5874.0,24,0.0,1,0.0,0.0,0
0.859877044,52,1.0,0.506017604,5566.0,18,0.0,1,0.0,2.0,1
0.054576504,62,0.0,0.190180063,10750.0,13,0.0,1,0.0,0.0,0
0.005918759,51,0.0,0.061924148,10750.0,5,0.0,0,0.0,2.0,0
0.0,36,1.0,1.307895368,4166.0,4,0.0,1,0.0,0.0,0
0.0,51,0.0,0.349907919,3800.0,11,0.0,1,0.0,0.0,0
0.107621631,49,0.0,0.374753452,6083.0,14,0.0,2,0.0,0.0,0
0.981277593259,67,0.0,892.0,5400.0,4,0.0,1,0.0,0.0,0
0.22425858,41,0.0,1.161330049,2435.0,12,0.0,1,0.0,2.0,0
0.122413204,66,0.0,0.189312299,9000.0,9,0.0,1,0.0,0.0,0
0.004379303,53,0.0,0.191711279,10750.0,12,0.0,2,0.0,0.0,0
0.981277593259,22,0.0,35.0,5400.0,1,0.0,0,0.0,0.0,0
0.981277593259,39,0.0,0.095377279,10750.0,8,0.0,0,0.0,0.0,0
0.981277593259,55,1.0,0.30097456,7900.0,2,0.0,1,0.0,2.0,1
0.056135688,47,0.0,0.328111981,6000.0,5,0.0,1,0.0,1.0,0
0.981277593259,23,0.0,0.020675396,1450.0,2,0.0,0,0.0,0.0,1
0.573800689,57,0.0,0.408982218,10750.0,14,0.0,4,0.0,2.0,0
0.981277593259,51,1.0,0.0,5400.0,0,0.0,0,0.0,0.0,1
0.375024038,58,0.0,0.259630776,9370.0,11,0.0,2,0.0,1.0,0
0.981277593259,38,1.0,0.302750119,4217.0,2,0.0,2,0.0,2.0,1
0.641354589,54,1.0,0.587639574,3850.0,8,0.0,1,0.0,1.0,1
0.944657955,24,0.0,680.0,0.0,4,0.0,1,0.0,0.0,0
0.420257131,45,1.0,346.0,5400.0,5,0.0,0,0.0,0.0,0
0.064662026,60,0.0,0.258217723,8000.0,3,0.0,1,0.0,1.0,0
0.027797671,43,0.0,1267.0,5400.0,11,0.0,2,0.0,0.0,0
0.33669029,62,0.0,0.212668198,9140.0,8,0.0,2,0.0,1.0,0
0.168362792,66,0.0,28.0,5400.0,5,0.0,0,0.0,0.0,0
0.0,43,0.0,993.0,5400.0,7,0.0,1,0.0,0.0,0
0.042083816,44,0.0,1267.0,5400.0,10,0.0,1,0.0,0.0,0
0.039095402,59,0.0,1267.0,5400.0,13,0.0,1,0.0,0.0,0
0.509157111,55,1.0,0.423597679,2584.0,11,0.0,0,0.0,0.0,1
0.001651175,68,0.0,583.0,5400.0,13,0.0,1,0.0,0.0,0
0.013332785,74,0.0,0.003598561,2500.0,5,0.0,0,0.0,0.0,0
0.981277593259,49,0.0,0.719385934,2800.0,5,0.0,2,0.0,0.0,1
0.062293771,35,0.0,1130.0,5400.0,4,0.0,1,0.0,0.0,0
0.981277593259,41,0.0,410.0,5400.0,2,0.0,0,0.0,2.0,0
0.025207449,55,0.0,0.228270187,10750.0,13,0.0,2,0.0,0.0,0
0.228059273,64,0.0,0.08649698,9271.0,11,0.0,0,0.0,0.0,0
0.056019265,38,0.0,0.289285119,6000.0,7,0.0,1,0.0,2.0,0
0.139093045,44,0.0,0.19036533,5583.0,2,0.0,1,0.0,0.0,0
0.009993338,23,0.0,0.0,898.0,2,0.0,0,0.0,0.0,0
0.210905213,41,0.0,0.4296875,3583.0,4,0.0,1,0.0,2.0,0
0.005812798,85,0.0,0.001953398,7166.0,21,0.0,0,0.0,0.0,0
0.388537231,52,0.0,0.290147886,4800.0,11,0.0,0,0.0,2.0,0
0.263763353,65,0.0,509.0,5400.0,5,0.0,0,0.0,0.0,0
0.069358913,49,0.0,0.2306194,7700.0,18,0.0,2,0.0,3.0,0
0.049883346,46,0.0,1267.0,5400.0,8,0.0,2,0.0,0.0,0
0.948420632,63,0.0,0.880606061,1649.0,4,0.0,1,0.0,0.0,0
0.0,71,0.0,0.0,5400.0,4,0.0,0,0.0,0.0,0
0.104340666,26,0.0,546.0,5400.0,2,0.0,0,0.0,0.0,0
0.11658139,63,0.0,0.038282068,10500.0,8,0.0,1,0.0,0.0,0
0.981277593259,35,0.0,0.267660719,8181.0,3,0.0,1,0.0,0.0,0
0.601098604,49,1.0,1267.0,5400.0,18,0.0,2,0.0,2.0,0
0.0,57,0.0,1231.0,5400.0,6,0.0,1,0.0,0.0,0
0.474500007,50,0.0,0.393656258,10750.0,16,0.0,2,0.0,3.0,0
0.11725305,83,0.0,319.0,5400.0,14,0.0,0,0.0,0.0,0
0.352465551,36,1.0,0.657787377,8333.0,24,0.0,0,0.0,2.0,0
0.00270471,92,0.0,4.0,5400.0,8,0.0,0,0.0,0.0,0
0.0,54,0.0,1.426661095,4785.0,12,0.0,4,0.0,2.0,0
0.810364316,64,0.0,1.080872331,4401.0,11,0.0,2,0.0,0.0,0
0.005051171,62,0.0,0.10963627,5800.0,7,0.0,0,0.0,0.0,0
0.017908548,79,0.0,0.002501103,6796.0,4,0.0,0,0.0,1.0,0
0.122508779,52,0.0,0.188900925,10750.0,7,0.0,2,0.0,2.0,0
0.145552463,59,0.0,1267.0,5400.0,11,0.0,1,0.0,4.0,0
0.155011419,43,0.0,1267.0,5400.0,13,0.0,3,0.0,0.0,0
0.981277593259,95,1.0,0.131434283,2000.0,7,0.0,0,0.0,0.0,0
0.136275951,56,0.0,0.473514779,6833.0,13,0.0,2,0.0,4.0,0
0.138622679,65,0.0,1113.0,5400.0,11,0.0,1,0.0,0.0,0
0.060943139,45,0.0,1267.0,5400.0,5,0.0,1,0.0,0.0,0
0.700236321,33,1.0,0.116387005,2800.0,6,0.0,0,0.0,0.0,0
0.0,65,0.0,0.604850214,700.0,10,0.0,0,0.0,0.0,0
0.767510197,46,0.0,0.410051107,5869.0,10,0.0,2,0.0,3.0,0
0.000774981,67,0.0,1267.0,5400.0,7,0.0,2,0.0,0.0,0
0.022853878,45,0.0,0.475005554,4500.0,8,0.0,1,0.0,0.0,0
0.581936823,64,0.0,0.429740047,5500.0,13,0.0,0,0.0,0.0,0
0.035020129,41,0.0,0.006569552,3500.0,3,0.0,0,0.0,3.0,0
0.118637421,62,0.0,0.149973689,5700.0,8,0.0,1,0.0,1.0,0
0.649788017,42,0.0,0.528673447,4620.0,12,0.0,2,0.0,0.0,0
0.488656994,58,0.0,0.98980592,5100.0,20,0.0,3,0.0,0.0,0
0.802433131,39,1.0,0.071982004,4000.0,7,0.0,0,0.0,0.0,0
0.249356082,56,0.0,1267.0,5400.0,24,0.0,1,0.0,2.0,0
0.073822877,46,0.0,0.409031414,4583.0,5,0.0,2,0.0,0.0,0
0.340143823,44,0.0,0.174235933,3500.0,6,0.0,0,0.0,0.0,0
0.032798991,46,0.0,0.189136886,7750.0,3,0.0,1,0.0,0.0,0
0.0,49,1.0,1267.0,5400.0,6,0.0,4,0.0,0.0,0
0.057198173,42,0.0,0.410766896,10750.0,11,0.0,2,0.0,3.0,0
0.05300399,45,1.0,0.386818687,7191.0,14,0.0,3,0.0,2.0,0
0.17478983,77,0.0,0.31597303,4300.0,18,0.0,1,0.0,0.0,0
0.981277593259,56,0.0,1059.0,5400.0,3,0.0,1,0.0,0.0,0
0.71060092,67,0.0,0.342633382,10750.0,15,0.0,2,0.0,1.0,0
0.981277593259,49,1.0,0.024780589,3873.0,1,0.0,0,0.0,0.0,1
0.052170581,69,0.0,0.32185504,3600.0,14,0.0,2,0.0,0.0,0
0.0,77,0.0,0.000240096,8329.0,5,0.0,0,0.0,0.0,0
0.39333265,33,1.0,0.849643423,5047.0,18,0.0,2,0.0,2.0,0
0.004826585,83,0.0,0.005597761,2500.0,10,0.0,0,0.0,0.0,0
0.093030741,52,0.0,0.127055788,3100.0,8,0.0,0,0.0,2.0,0
0.421544781,65,0.0,0.660033997,10000.0,8,0.0,3,0.0,0.0,0
0.725847925,54,0.0,1267.0,5400.0,5,0.0,0,0.0,1.0,0
0.01999934,41,0.0,0.485601355,7083.0,6,0.0,2,0.0,1.0,0
0.058608183,46,0.0,1267.0,5400.0,10,0.0,4,0.0,3.0,0
0.798666761,46,1.0,1267.0,5400.0,6,0.0,2,0.0,2.0,0
0.150281881,32,0.0,0.362439593,6000.0,10,0.0,2,0.0,0.0,0
0.006301649,68,0.0,1267.0,5400.0,7,0.0,1,0.0,0.0,0
0.207105185,68,0.0,0.4332118,3016.0,17,0.0,1,0.0,0.0,0
0.817401343,38,0.0,0.49634182,6833.0,19,0.0,2,0.0,0.0,0
0.019094329,26,0.0,12.0,5400.0,3,0.0,0,0.0,0.0,0
0.385863268,36,1.0,0.499914545,5850.0,10,0.0,1,0.0,2.0,0
0.981277593259,70,0.0,1179.0,5400.0,3,0.0,1,0.0,0.0,0
0.045267049,62,0.0,0.176210705,5884.0,6,0.0,1,0.0,0.0,0
0.981277593259,29,1.0,262.0,5400.0,1,0.0,0,0.0,0.0,0
0.0,60,0.0,0.189688097,3141.0,5,0.0,0,0.0,0.0,0
0.0,62,0.0,0.005247376,2667.0,7,0.0,0,0.0,0.0,0
0.459454755,58,0.0,0.31779192,7227.0,9,0.0,1,0.0,0.0,0
0.981277593259,32,0.0,0.129471891,1760.0,0,0.0,0,0.0,1.0,0
0.123973114,63,0.0,0.057232458,5101.0,9,0.0,0,0.0,0.0,0
0.36963037,21,0.0,0.010989011,1000.0,1,0.0,0,0.0,0.0,0
0.655651902,31,0.0,0.482299042,2400.0,11,0.0,2,0.0,2.0,1
0.364933092,56,0.0,0.173913043,2000.0,7,0.0,0,0.0,1.0,0
0.077275631,65,0.0,0.015657423,5300.0,4,0.0,0,0.0,0.0,0
0.981277593259,50,1.0,1.309870887,2400.0,9,0.0,1,0.0,4.0,1
0.169741513,38,0.0,0.234117892,4800.0,6,0.0,0,0.0,2.0,0
0.359744105,40,1.0,0.332089055,7500.0,9,0.0,1,0.0,2.0,0
0.055855547,72,0.0,0.01442651,7000.0,3,0.0,0,0.0,0.0,0
0.045828437,42,0.0,0.194169703,1920.0,3,0.0,1,0.0,0.0,0
0.543226165,44,1.0,0.429557044,10000.0,5,0.0,1,0.0,3.0,0
0.013618938,37,0.0,0.349051244,8800.0,9,0.0,2,0.0,3.0,0
0.320250709,29,0.0,0.242068155,850.0,5,0.0,0,0.0,0.0,0
0.063133015,60,0.0,0.293786207,10750.0,14,0.0,3,0.0,1.0,0
0.225146765,41,0.0,0.318008912,9200.0,6,0.0,2,0.0,0.0,0
0.634718264,39,0.0,0.469338621,7060.0,8,0.0,1,0.0,3.0,0
0.981277593259,49,0.0,1239.0,5400.0,5,0.0,2,0.0,0.0,0
0.125581167,45,0.0,1267.0,5400.0,12,0.0,2,0.0,0.0,0
0.173324643,62,0.0,1.005577151,5916.0,18,0.0,6,0.0,0.0,0
0.045945946,26,0.0,0.088863572,3510.0,9,0.0,0,0.0,0.0,0
0.045071236,54,0.0,0.140202828,10750.0,7,0.0,1,0.0,1.0,0
0.692001401,45,1.0,0.123850153,7500.0,5,0.0,1,0.0,0.0,0
0.444930934,57,0.0,0.572856786,4000.0,8,0.0,1,0.0,1.0,0
0.030803595,42,0.0,0.272451348,5600.0,6,0.0,1,0.0,1.0,0
0.02429919,45,0.0,0.797250859,3200.0,7,0.0,2,0.0,2.0,0
0.043998483,73,0.0,1267.0,5400.0,10,0.0,3,0.0,0.0,0
0.171507475,33,0.0,1267.0,5400.0,6,0.0,1,0.0,0.0,0
0.981277593259,45,1.0,0.504165014,10083.0,10,0.0,1,0.0,2.0,1
0.015321403,37,1.0,0.23371006,7166.0,16,0.0,2,0.0,0.0,1
0.019666198,61,0.0,0.011994003,2000.0,4,0.0,0,0.0,0.0,0
0.981277593259,47,0.0,0.220885467,2077.0,6,0.0,0,0.0,0.0,0
0.275788968,47,0.0,0.216889709,6500.0,5,0.0,1,0.0,3.0,0
0.472402032,37,0.0,0.553201015,6700.0,11,0.0,1,0.0,0.0,0
0.099980004,26,0.0,0.162687396,1800.0,5,0.0,0,0.0,0.0,0
0.057390363,36,1.0,0.1776028,8000.0,9,0.0,2,0.0,0.0,0
0.255900106,39,0.0,0.473582862,8308.0,13,0.0,3,0.0,2.0,0
0.276211135,34,0.0,0.10817942,7200.0,12,0.0,0,0.0,0.0,0
0.02384798,71,0.0,0.011759059,4166.0,10,0.0,0,0.0,0.0,0
0.301585491,53,1.0,0.801351859,2662.0,15,0.0,2,0.0,1.0,0
0.150783643,46,0.0,0.011899096,2100.0,1,0.0,0,0.0,1.0,0
0.540496319,29,0.0,0.690261948,5000.0,10,0.0,2,0.0,0.0,0
0.981277593259,59,1.0,0.185774344,8800.0,3,0.0,2,0.0,0.0,0
0.017363659,76,0.0,0.289483896,5153.0,10,0.0,2,0.0,1.0,0
0.110652098,82,0.0,0.149970006,5000.0,4,0.0,1,0.0,0.0,0
0.000399232,41,1.0,953.0,5400.0,7,0.0,1,0.0,0.0,0
0.0,24,0.0,0.301349325,2000.0,2,0.0,1,0.0,0.0,0
0.0,23,0.0,0.066622252,1500.0,4,0.0,0,0.0,0.0,0
0.106802421,46,0.0,914.0,5400.0,7,0.0,1,0.0,0.0,0
0.666666667,28,0.0,0.757676744,4200.0,3,0.0,1,0.0,0.0,0
0.025932138,59,0.0,654.0,5400.0,5,0.0,1,0.0,0.0,0
0.883116883,26,0.0,0.299750208,1200.0,2,0.0,0,0.0,0.0,0
0.981277593259,53,1.0,0.205824821,4600.0,8,0.0,1,0.0,0.0,1
0.278117033,41,0.0,0.516331166,10750.0,12,0.0,4,0.0,1.0,1
0.682091468,44,1.0,0.290664291,10100.0,9,0.0,2,0.0,3.0,0
0.145211193,43,0.0,1267.0,5400.0,15,0.0,4,0.0,0.0,0
0.74130675,45,0.0,0.464239371,10750.0,15,0.0,3,0.0,4.0,0
0.232759177,54,0.0,446.0,5400.0,6,0.0,0,0.0,0.0,0
0.981277593259,34,0.0,0.224379927,5200.0,9,0.0,0,0.0,2.0,0
0.0,49,0.0,0.670640261,5200.0,5,0.0,2,0.0,0.0,0
0.621216778,59,0.0,0.52407932,6000.0,9,0.0,1,0.0,2.0,0
0.029086347,34,1.0,1267.0,5400.0,9,0.0,2,0.0,0.0,0
0.769711488,56,1.0,0.370881226,1304.0,6,0.0,0,0.0,2.0,0
0.17599581,55,0.0,0.224014918,10750.0,8,0.0,1,0.0,1.0,0
0.0,44,0.0,1117.0,5400.0,4,0.0,1,0.0,0.0,0
0.0,46,0.0,0.128737621,10400.0,9,0.0,2,0.0,1.0,0
0.021928086,52,0.0,0.590568239,6000.0,14,0.0,2,0.0,3.0,0
0.000737966,60,0.0,0.481833699,4100.0,34,0.0,2,0.0,0.0,0
0.506915514,66,0.0,0.147426393,4720.0,5,0.0,0,0.0,0.0,0
0.0,89,0.0,0.0,5400.0,4,0.0,0,0.0,0.0,0
0.208917632,61,0.0,0.663451834,8916.0,15,0.0,2,0.0,0.0,0
0.11879604,60,0.0,0.186376022,7339.0,4,0.0,1,0.0,0.0,0
0.0,75,0.0,0.144488864,1750.0,16,0.0,1,0.0,0.0,0
0.039654489,58,0.0,0.094533762,7774.0,22,0.0,1,0.0,0.0,0
0.556983719,48,1.0,0.268261255,10750.0,6,0.0,1,0.0,2.0,0
0.023912244,67,0.0,489.0,5400.0,6,0.0,0,0.0,0.0,0
0.981277593259,58,1.0,662.0,5400.0,4,0.0,0,0.0,0.0,0
0.826507376,64,0.0,0.343409915,7442.0,8,0.0,1,0.0,0.0,0
0.220590246,79,0.0,0.336562978,1960.0,11,0.0,1,0.0,0.0,0
0.168494735,32,1.0,0.344899231,9625.0,7,0.0,2,0.0,1.0,0
0.054699746,31,0.0,0.134078212,3400.0,7,0.0,0,0.0,1.0,0
0.188580506,54,0.0,1267.0,5400.0,8,0.0,1,0.0,0.0,0
0.108818309,54,0.0,122.0,5400.0,2,0.0,0,0.0,0.0,0
0.444074716,67,0.0,0.355878424,5987.0,10,0.0,1,0.0,0.0,0
0.004403045,78,0.0,174.0,5400.0,10,0.0,1,0.0,0.0,0
0.981277593259,22,0.0,0.136485281,1120.0,1,0.0,0,0.0,3.0,0
0.0,74,0.0,0.291427356,4700.0,9,0.0,2,0.0,0.0,0
0.595810312,36,0.0,1267.0,5400.0,6,0.0,1,0.0,3.0,0
0.037995251,70,0.0,0.282232012,3404.0,3,0.0,1,0.0,0.0,0
0.0,68,0.0,0.513970878,5081.0,8,0.0,2,0.0,2.0,0
0.0,53,0.0,0.0,2600.0,4,0.0,0,0.0,0.0,0
0.573038815,42,0.0,0.210845198,3300.0,4,0.0,0,0.0,0.0,0
0.981277593259,24,0.0,0.0,1.0,1,0.0,0,0.0,0.0,0
0.198845622,51,0.0,0.591774892,2309.0,7,0.0,1,0.0,0.0,0
0.398116622,53,0.0,1.750781152,8000.0,9,0.0,1,0.0,2.0,0
0.0,39,0.0,0.30419199,6416.0,7,0.0,2,0.0,0.0,0
0.429501639,48,0.0,0.132482568,7600.0,4,0.0,0,0.0,1.0,0
0.0,52,0.0,0.313174946,4166.0,3,0.0,1,0.0,0.0,0
0.07009554,65,0.0,0.153420105,3610.0,3,0.0,1,0.0,0.0,0
0.788770053,27,0.0,36.0,5400.0,4,0.0,0,0.0,0.0,0
0.269246181,57,0.0,1267.0,5400.0,16,0.0,1,0.0,2.0,0
0.108456874,41,0.0,306.5,1.0,20,0.0,1,0.0,4.0,0
0.009083178,59,0.0,1267.0,5400.0,23,0.0,1,0.0,2.0,0
0.062053718,53,0.0,0.292309954,6800.0,8,0.0,1,0.0,0.0,0
0.310739498,53,0.0,0.485025093,6176.0,12,0.0,1,0.0,0.0,0
0.167286139,57,0.0,0.468175037,4021.0,10,0.0,1,0.0,1.0,0
0.981277593259,87,0.0,597.0,5400.0,2,0.0,1,0.0,1.0,0
0.012644753,81,0.0,11.0,5400.0,2,0.0,0,0.0,0.0,0
0.012989106,50,1.0,0.000538092,10750.0,23,0.0,0,0.0,2.0,0
0.370587415,46,0.0,0.230682312,10750.0,6,0.0,2,0.0,1.0,0
0.0,84,0.0,0.008715596,2179.0,2,0.0,0,0.0,0.0,0
0.838624803,66,1.0,0.582813583,1442.0,6,0.0,1,0.0,0.0,0
0.212047517,64,1.0,1.079147091,2766.0,10,0.0,1,0.0,0.0,0
0.868156116,24,1.0,963.0,5400.0,8,0.0,0,0.0,0.0,1
0.95929153,56,0.0,0.24728379,2300.0,5,0.0,0,0.0,1.0,0
0.896906375,50,1.0,0.665891112,2148.0,7,0.0,2,0.0,2.0,0
0.021351685,52,0.0,0.566678094,2916.0,5,0.0,2,0.0,0.0,0
0.0,72,0.0,254.0,5400.0,3,0.0,1,0.0,0.0,0
0.093214725,57,0.0,0.309025463,7500.0,3,0.0,1,0.0,1.0,0
0.040865029,44,0.0,0.341081934,6968.0,9,0.0,1,0.0,2.0,0
0.087869078,44,0.0,1.10010587,8500.0,17,0.0,4,0.0,0.0,0
0.002065439,31,0.0,0.000135117,7400.0,7,0.0,0,0.0,1.0,0
0.020252951,82,0.0,0.088443635,4940.0,7,0.0,0,0.0,0.0,0
0.558295436,47,1.0,0.65526971,6024.0,15,0.0,2,0.0,2.0,0
0.165504539,44,0.0,0.307597662,3250.0,6,0.0,1,0.0,3.0,0
0.739142029,51,0.0,0.412198475,8000.0,13,0.0,1,0.0,2.0,0
0.014643856,46,0.0,0.43410289,5500.0,5,0.0,1,0.0,2.0,0
0.981277593259,46,0.0,0.463215259,1100.0,10,0.0,0,0.0,0.0,0
0.203794095,49,0.0,0.562453129,10750.0,10,0.0,3,0.0,3.0,0
0.264219478,48,0.0,1267.0,5400.0,9,0.0,1,0.0,2.0,0
0.054478032,67,0.0,0.337504776,10467.0,7,0.0,2,0.0,1.0,0
0.981277593259,53,0.0,71.0,5400.0,0,0.0,0,0.0,0.0,0
0.435294387,36,0.0,0.201035172,8500.0,9,0.0,0,0.0,0.0,0
0.240231548,32,0.0,0.362011512,3300.0,7,0.0,1,0.0,0.0,0
0.026111523,86,0.0,0.063834893,4166.0,16,0.0,0,0.0,0.0,0
0.37421259,46,0.0,527.0,5400.0,3,0.0,0,0.0,0.0,0
0.052871642,53,0.0,0.084727685,10750.0,21,0.0,0,0.0,0.0,0
0.032030038,70,0.0,0.021239705,2306.0,5,0.0,0,0.0,0.0,0
0.071013703,36,0.0,0.097835498,1154.0,7,0.0,0,0.0,2.0,0
0.018878504,67,0.0,0.417254597,10750.0,27,0.0,4,0.0,0.0,0
0.375947314,42,0.0,0.076656204,6052.0,5,0.0,0,0.0,3.0,0
0.110405918,58,0.0,0.582070262,8510.0,18,0.0,2,0.0,0.0,0
0.0,59,1.0,1267.0,5400.0,12,0.0,2,0.0,2.0,0
0.0,83,0.0,0.052436441,5663.0,15,0.0,0,0.0,0.0,0
0.981277593259,41,0.0,0.482371613,8820.0,4,0.0,2,0.0,3.0,0
0.26693957,67,0.0,0.717096774,3099.0,12,0.0,1,0.0,0.0,0
0.463359762,46,1.0,0.467826087,8624.0,10,0.0,2,0.0,7.0,0
0.16590155,40,0.0,0.698787805,8166.0,5,0.0,2,0.0,1.0,0
0.101727285,52,0.0,0.44881163,10750.0,18,0.0,1,0.0,0.0,0
0.103344833,58,0.0,62.0,5400.0,2,0.0,0,0.0,0.0,0
0.194058457,63,0.0,1267.0,5400.0,8,0.0,1,0.0,1.0,0
0.093250698,66,0.0,0.384405671,5501.0,14,0.0,1,0.0,0.0,0
0.020545787,73,0.0,0.374156461,4000.0,6,0.0,1,0.0,0.0,0
0.695304695,48,1.0,1267.0,0.0,5,0.0,2,0.0,4.0,0
0.022720311,85,0.0,0.008999357,4666.0,10,0.0,0,0.0,0.0,0
0.088596456,62,0.0,0.386963157,4586.0,5,0.0,2,0.0,1.0,0
0.022639176,50,1.0,0.215573398,6600.0,11,0.0,2,0.0,0.0,0
0.981277593259,38,0.0,0.05252633,7500.0,3,0.0,0,0.0,0.0,0
0.89117433,68,0.0,1.909451946,2517.0,15,0.0,2,0.0,0.0,0
0.924287119,48,0.0,0.190499351,6167.0,10,0.0,0,0.0,0.0,0
0.0,40,0.0,0.143107112,8000.0,3,0.0,0,0.0,0.0,0
0.002367408,40,0.0,0.585828343,1001.0,12,0.0,0,0.0,0.0,0
0.014209378,77,0.0,0.196056651,3600.0,13,0.0,1,0.0,0.0,0
0.247295556,59,0.0,0.167680043,7400.0,10,0.0,1,0.0,1.0,0
0.299168219,56,0.0,0.287350405,7770.0,15,0.0,1,0.0,0.0,0
0.007739698,61,0.0,1267.0,5400.0,7,0.0,2,0.0,0.0,0
0.087152141,30,0.0,0.11572536,3611.0,16,0.0,0,0.0,1.0,0
0.064270905,67,0.0,0.103920047,10305.0,7,0.0,1,0.0,0.0,0
0.081141871,44,0.0,0.414047342,5153.0,22,0.0,1,0.0,1.0,0
0.02054527,36,0.0,0.466885862,4257.0,6,0.0,2,0.0,1.0,0
0.0,25,1.0,606.0,5400.0,6,0.0,0,0.0,0.0,0
0.169455808,62,0.0,129.0,5400.0,4,0.0,0,0.0,0.0,0
0.428380968,33,0.0,0.251139241,3949.0,6,0.0,0,0.0,0.0,0
0.899691978,51,0.0,0.329139205,10013.0,5,0.0,1,0.0,2.0,0
0.019883529,39,0.0,0.45915986,3427.0,11,0.0,1,0.0,2.0,0
0.026069828,84,0.0,0.012161946,6248.0,14,0.0,0,0.0,0.0,0
0.062282748,44,0.0,1119.0,5400.0,4,0.0,1,0.0,0.0,0
0.92691227,55,0.0,0.770030663,7500.0,11,0.0,2,0.0,0.0,0
0.691538649,31,0.0,0.021318304,4080.0,5,0.0,0,0.0,0.0,0
0.431167874,60,0.0,0.614950316,8855.0,13,0.0,3,0.0,0.0,0
0.05720006,53,0.0,0.857285679,4000.0,13,0.0,1,0.0,0.0,1
0.082952915,44,0.0,868.0,5400.0,8,0.0,0,0.0,2.0,0
0.266995,52,0.0,0.791552112,4000.0,10,0.0,3,0.0,0.0,0
0.486265901,48,0.0,1267.0,5400.0,6,0.0,1,0.0,3.0,0
0.160768132,33,0.0,0.329343706,5012.0,9,0.0,1,0.0,0.0,0
0.759560834,36,0.0,0.258393853,9500.0,5,0.0,1,0.0,2.0,0
0.0,52,0.0,0.109206597,7700.0,11,0.0,0,0.0,1.0,0
0.105526298,64,0.0,0.058676654,800.0,6,0.0,0,0.0,0.0,0
0.001996008,59,1.0,1104.0,5400.0,2,0.0,1,0.0,0.0,0
0.094201289,27,0.0,0.232115677,1313.0,7,0.0,0,0.0,0.0,0
0.07557788,50,0.0,0.49309362,4560.0,9,0.0,4,0.0,1.0,0
0.298567144,27,0.0,26.0,5400.0,1,0.0,0,0.0,0.0,0
0.562628292,61,0.0,0.491886576,6100.0,10,0.0,1,0.0,1.0,0
0.000825223,56,0.0,812.0,5400.0,8,0.0,1,0.0,2.0,0
0.004991681,26,0.0,402.0,5400.0,4,0.0,0,0.0,0.0,0
0.925185219,49,1.0,0.427961094,10750.0,5,0.0,1,0.0,1.0,0
0.579427572,27,0.0,0.370253165,3475.0,17,0.0,0,0.0,0.0,0
0.257534638,51,0.0,0.765067291,3417.0,4,0.0,1,0.0,0.0,0
0.011929955,51,0.0,0.556503926,5857.0,8,0.0,2,0.0,0.0,0
0.090751779,59,1.0,0.61098991,7333.0,4,0.0,2,0.0,0.0,1
0.0,30,0.0,0.633239613,3200.0,11,0.0,1,0.0,0.0,0
0.092931692,39,0.0,0.597161888,3452.0,5,0.0,2,0.0,0.0,0
0.064155363,52,0.0,0.003698192,10750.0,11,0.0,2,0.0,1.0,0
0.655908664,45,1.0,0.415420179,7353.0,10,0.0,1,0.0,1.0,0
0.0,86,0.0,0.0,5400.0,1,0.0,0,0.0,4.0,0
0.847326965,35,0.0,0.241503399,2500.0,5,0.0,0,0.0,0.0,0
0.164046062,56,0.0,0.296061212,10750.0,9,0.0,2,0.0,1.0,0
0.932192916,44,1.0,0.530538051,10750.0,16,0.0,6,0.0,3.0,0
0.021443236,52,1.0,754.0,5400.0,14,0.0,1,0.0,0.0,1
0.770095793,30,0.0,486.0,5400.0,3,0.0,0,0.0,0.0,0
0.197417743,27,1.0,0.622511174,2460.0,6,0.0,1,0.0,0.0,0
0.040855331,54,0.0,0.014379583,10500.0,19,0.0,0,0.0,0.0,0
0.793697686,54,1.0,0.213893053,2000.0,5,0.0,0,0.0,1.0,0
0.470394303,73,0.0,0.369977539,8013.0,9,0.0,1,0.0,1.0,0
0.031671192,63,0.0,97.0,5400.0,15,0.0,0,0.0,0.0,0
0.933659213,64,0.0,1.031661442,6379.0,14,0.0,1,0.0,0.0,0
0.845774615,63,0.0,0.494334089,7500.0,5,0.0,2,0.0,0.0,0
0.943643683,64,1.0,869.5,1.0,8,0.0,1,0.0,0.0,0
0.390251459,41,0.0,0.260554672,5660.0,20,0.0,0,0.0,2.0,0
0.0,60,0.0,0.378088844,7000.0,10,0.0,2,0.0,3.0,0
0.0,56,0.0,0.080059858,5345.0,13,0.0,0,0.0,2.0,0
0.177378376,55,0.0,514.0,5400.0,13,0.0,0,0.0,0.0,0
